Acceleration_X,Acceleration_Y,Acceleration_Z,User Accelerometer_x,User Accelerometer_y,User Accelerometer_z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Magnetometer_X,Magnetometer_Y,Magnetometer_Z,Activity,user
"
2.74",-14.43,-4.98,0.88,1.97,-1,-0.48,0.93,-0.57,4.11,-9.43,46.11,walking Downstairs,aratrik
"
-0.18",-5.1,0.11,1.94,-2.38,-0.69,-0.09,-1.02,-0.58,3.58,-10.35,44.64,walking Downstairs,aratrik
"
5.67",-7.2,-3.35,-3.29,-0.28,0.99,0.77,-0.81,0.97,5.49,-10.67,44.06,walking Downstairs,aratrik
"
2.25",-7.63,-0.31,0.34,1.92,-1.38,-0.35,0.21,-0.38,7.26,-10.99,43.2,walking Downstairs,aratrik
"
-2.46",-8.08,-5.36,-0.11,-2.95,-0.14,0.69,0.43,0.14,8.1,-11.53,42.24,walking Downstairs,aratrik
"
0.61",-6.44,-0.28,0.43,0.3,-0.42,-0.56,0.31,0.1,8.49,-12.13,41.31,walking Downstairs,aratrik
"
3.20",-14.2,-1.43,-0.11,2.5,-0.16,-0.36,1.74,-0.68,6.39,-12.98,38.93,walking Downstairs,aratrik
"
-0.51",-4.64,-1.23,1.76,-3.64,-1.77,-0.22,-0.01,-0.15,6.36,-14.18,37.78,walking Downstairs,aratrik
"
7.73",-9.06,-6.17,-3.42,1.1,0.63,0.54,0.23,1.25,6.34,-14.27,36.86,walking Downstairs,aratrik
"
-0.11",-12.68,0.08,2.06,2,-1.77,-0.07,0.65,-0.36,5.33,-13.54,36.06,walking Downstairs,aratrik
"
1.30",-7.03,-1.35,0.28,-2.6,-1.08,0.47,0.36,0.43,3.58,-12.9,35.4,walking Downstairs,aratrik
"
2.48",-8.16,0.42,0.55,0.62,-0.82,-0.21,1.26,0.01,0.94,-11.64,34.93,walking Downstairs,aratrik
"
1.16",-16.55,0.14,0.8,2.54,-1.48,-0.47,1.66,-0.92,-1.28,-10.74,32.21,walking Downstairs,aratrik
"
1.83",-6.16,-0.22,-0.74,-5.12,-2.67,-0.69,0.97,0.21,-4.59,-9.68,28.67,walking Downstairs,aratrik
"
8.81",-7.3,-12.36,-2,1.4,0.17,0.44,1.39,0.61,-9.75,-9.38,23.1,walking Downstairs,aratrik
"
-4.04",-14.01,-1.5,6.01,0.8,-3.44,-0.21,0.51,-0.26,-15.6,-7.14,17.51,walking Downstairs,aratrik
"
4.29",-9.67,2,-4.31,-0.78,-0.28,-0.04,0.58,0.86,-21.19,-4.93,12.66,walking Downstairs,aratrik
"
3.96",-9.56,-0.33,2.11,-0.31,0.58,0.63,2.77,0.17,-22.95,-6.39,10.2,walking Downstairs,aratrik
"
-3.11",-12.83,3.72,3.76,0.64,-2.57,-1.72,0.61,-1.28,-25.95,-4.37,2.91,walking Downstairs,aratrik
"
2.90",-5.93,-1.36,-1.19,-4.16,0,-0.64,1.14,-0.16,-27.81,-2.34,-4.69,walking Downstairs,aratrik
"
3.39",-6.16,-3.9,-2.13,1.66,2,0.33,-0.24,0.74,-29.33,-0.38,-10.88,walking Downstairs,aratrik
"
1.55",-16.57,-1.34,1.89,3.18,-0.19,0.49,-0.5,-0.03,-29.85,1.54,-14.91,walking Downstairs,aratrik
"
2.09",-10.46,1.39,-0.09,-0.45,-3.22,-0.06,-0.23,0.2,-30.09,2.94,-17.72,walking Downstairs,aratrik
"
3.78",-7.58,-0.38,0.97,-2.76,3.21,0.5,1.17,0.28,-27.11,4.05,-19.95,walking Downstairs,aratrik
"
6.72",-13.71,0.53,0.94,1.92,-2.07,-0.5,1.4,0.04,-22.76,4.84,-22.76,walking Downstairs,aratrik
"
-1.09",-7.75,-1.72,1.26,1.98,0.61,-0.8,0.24,-1.21,-18.96,5.7,-23.44,walking Downstairs,aratrik
"
2.36",-6.32,0.2,0.01,-5.42,0.74,0.29,-0.15,0.71,-16.11,6.24,-23.66,walking Downstairs,aratrik
"
-2.52",-19.18,-1.43,-1.19,4.07,1.11,0.45,-0.91,0.16,-13.95,6.08,-23.68,walking Downstairs,aratrik
"
3.37",-10.42,-3.23,3.07,-0.54,-2.55,0.18,-0.02,-0.08,-12.69,5.89,-23.18,walking Downstairs,aratrik
"
1.64",-9.09,-0.14,-0.39,-3.3,2.11,0.3,0.03,0.35,-10.95,5.4,-23.21,walking Downstairs,aratrik
"
6.30",-13.04,-3.89,1.29,1.74,-2.15,-0.68,0.74,0.02,-9.11,5.18,-22.99,walking Downstairs,aratrik
"
1.19",-7.49,-0.34,1.06,1.9,1.38,-0.43,0.74,-1.42,-7.01,5.7,-22.07,walking Downstairs,aratrik
"
1.57",-7.67,-1.9,-0.39,-4.17,0.16,0.86,-1.15,1.01,-5.85,5.63,-21.66,walking Downstairs,aratrik
"
-1.19",-13.68,-1.07,-1.14,3.76,0.19,0.37,0.21,0.06,-5.85,5.1,-21.62,walking Downstairs,aratrik
"
1.14",-8.42,-6.47,1.45,-2.02,-2.34,0,0.06,0.09,-5.83,4.69,-21.86,walking Downstairs,aratrik
"
3.41",-5.8,0.07,1.23,-1.47,1.94,-0.02,0.04,0.39,-5.34,4.09,-22.39,walking Downstairs,aratrik
"
12.52",-16.36,-9.81,1.3,1.89,-2.29,-0.75,0.74,-0.55,-4.54,3.9,-23.14,walking Downstairs,aratrik
"
1.00",-8.85,-0.79,1,0.74,1.3,-0.08,0.48,-1.29,-3.43,4.29,-23.91,walking Downstairs,aratrik
"
2.08",-8.62,-6.17,-1.69,-3.62,-0.35,0.84,-1.45,1.47,-2.72,3.84,-25.29,walking Downstairs,aratrik
"
-1.42",-17,1.07,0.6,3.81,-0.89,-0.01,0.03,-0.17,-3.68,2.63,-26.87,walking Downstairs,aratrik
"
3.09",-7.57,-2.9,-0.04,-2.48,-0.74,0.29,0.53,0.16,-4.35,1.74,-27.94,walking Downstairs,aratrik
"
2.85",-7.56,-0.9,1.51,-0.65,0.92,-0.23,-0.44,0.17,-4.28,0.53,-28.89,walking Downstairs,aratrik
"
10.00",-15.44,-4.81,1.51,-0.65,0.92,-0.59,1.1,-0.43,-4.29,-0.39,-29.4,walking Downstairs,aratrik
"
1.12",-7.55,-1.41,1.23,2.14,-0.96,-0.03,-0.11,-0.79,-3.83,-0.62,-29.91,walking Downstairs,aratrik
"
3.36",-10.86,-4.2,1.3,-0.39,0.63,0.76,-1.02,1.14,-3.64,-1.63,-30.6,walking Downstairs,aratrik
"
-0.88",-20.48,1.03,-1.45,-2.42,0.21,-0.15,0.28,-0.29,-4.52,-3.17,-31.01,walking Downstairs,aratrik
"
3.82",-8.12,-1.1,-0.34,3.65,-0.4,0.33,0.18,0.29,-4.97,-3.81,-31.05,walking Downstairs,aratrik
"
4.27",-7.16,-0.94,1.26,-3.25,-1.12,-0.06,0.38,0.26,-4.29,-4.58,-31.26,walking Downstairs,aratrik
"
5.64",-9.86,-1.03,0.89,0.11,0.98,-0.06,0.38,0.26,-3.41,-4.99,-31.37,walking Downstairs,aratrik
"
2.53",-8.5,-0.43,1.94,2.16,-1.59,-0.78,0.2,-0.96,-2.36,-4.05,-31.65,walking Downstairs,aratrik
"
2.34",-9.91,-1.12,0.69,-0.49,0.22,0.11,0.79,-0.65,-0.56,-3.98,-32.18,walking Downstairs,aratrik
"
-1.49",-10.09,-1.56,-3.87,-1.82,0.06,0.5,0.3,1.43,1.74,-4.39,-32.12,walking Downstairs,aratrik
"
-1.47",-9.93,4.11,1.53,1.11,-0.73,0.17,1.84,-0.4,4.84,-3.77,-32.1,walking Downstairs,aratrik
"
0.00",-10.65,-0.53,0.77,-2.57,-1.98,-0.56,1.61,0.49,10.31,-3.49,-32.23,walking Downstairs,aratrik
"
0.30",-13.57,-6.69,-0.92,0.33,1.62,0.17,1.64,0.47,14.59,-2.55,-28.61,walking Downstairs,aratrik
"
-0.92",-9.04,-3.06,4.01,0.6,-1.3,-0.62,0.55,-1.16,20.91,4.54,-22.29,walking Downstairs,aratrik
"
4.94",-11.44,-3.95,0.01,-3.05,-1.99,-0.68,1.24,-0.03,25.91,3.94,-20.83,walking Downstairs,aratrik
"
-2.10",-6.03,1.25,-3.74,0.84,0.89,0.14,0.69,0.57,33.54,3.98,-15.26,walking Downstairs,aratrik
"
1.34",-10.33,-1.72,1.84,0.9,-2.67,-0.21,1.18,0.07,37.8,1.11,-6.32,walking Downstairs,aratrik
"
1.48",-9.64,0.2,-2.03,0.02,0.32,0.77,1.35,0.58,41.49,0.6,2.23,walking Downstairs,aratrik
"
5.25",-14.98,-1.09,1.73,0.1,-1.7,0.12,1.17,0.17,42.9,0.21,12.36,walking Downstairs,aratrik
"
-1.24",-8.96,0.86,2.35,0.93,-1.52,-0.93,0.64,-0.79,42,-1.41,20.16,walking Downstairs,aratrik
"
0.07",-4.05,-0.51,0.52,-2.96,-2.07,-1.13,0.66,-0.44,40.97,-2.14,26.46,walking Downstairs,aratrik
"
0.55",-10.4,-3.24,-2.68,0.35,2.72,0.63,-0.72,0.7,36.21,-3.51,28.89,walking Downstairs,aratrik
"
6.86",-9.7,1.55,0.2,4.06,0.38,0.22,-0.25,-0.16,30.09,-5.06,33.02,walking Downstairs,aratrik
"
3.45",-8.3,-1.46,0.32,-1.79,-2.72,0.19,0.79,0.3,24.71,-5.72,37.46,walking Downstairs,aratrik
"
4.20",-11.08,0.23,2.06,-1.57,1.29,-0.03,0.3,0.42,19.63,-7.41,40.89,walking Downstairs,aratrik
"
-2.14",-12.23,1.84,1.02,1.8,-1.99,-0.34,1.79,-0.14,14.51,-8.03,42.98,walking Downstairs,aratrik
"
1.34",-5.09,-0.58,3.53,1.07,0.08,-0.47,-0.37,-1.31,11.53,-8.66,44.21,walking Downstairs,aratrik
"
6.39",-8.8,-2.72,-1.43,-3.51,-0.05,0.63,-1.2,0.82,9.68,-8.38,44.31,walking Downstairs,aratrik
"
0.25",-12.56,-1.5,-0.04,3.89,1.04,0.45,-0.36,0,9.11,-7.48,43.8,walking Downstairs,aratrik
"
-4.18",-9.74,-4.58,1.47,-1.62,-3.11,0.06,-0.22,0.36,8.03,-6.9,43.48,walking Downstairs,aratrik
"
2.80",-6.94,-0.53,1.54,-1.6,1.46,0.1,0.7,0.11,6.32,-6.47,43.52,walking Downstairs,aratrik
"
3.25",-15.65,-7.98,0.7,1.27,-1.88,-0.55,1.04,-0.16,4.16,-6.9,43.37,walking Downstairs,aratrik
"
0.04",-5.21,0.24,2.5,1.82,1.38,-0.3,0.41,-1.35,2.31,-7.44,43.2,walking Downstairs,aratrik
"
5.62",-10.24,-4.47,-0.87,-4.11,-0.94,0.57,-0.9,1.03,3.13,-6.84,42.41,walking Downstairs,aratrik
"
1.00",-9.94,-0.46,-0.52,4.1,0.31,0.28,-0.4,-0.02,3.99,-5.91,41.76,walking Downstairs,aratrik
"
-1.66",-7.98,-4.13,1.32,-1.89,-2.73,-0.04,-0.15,0.1,3.53,-5.46,41.18,walking Downstairs,aratrik
"
0.24",-5.59,-0.11,0.38,-1.76,1.82,0.32,0.51,0.12,2.51,-5.25,40.82,walking Downstairs,aratrik
"
4.46",-15.68,-9.74,0.74,1.64,-2.04,-0.78,0.28,0.17,0.94,-5.79,40.54,walking Downstairs,aratrik
"
-0.60",-5.11,-0.22,1.95,1.41,1.84,-0.1,1,-1.37,-0.92,-6.17,40.48,walking Downstairs,aratrik
"
6.81",-12.43,-4.56,-0.49,-3.78,-1.57,0.63,-1.06,0.85,-0.24,-5.7,39.71,walking Downstairs,aratrik
"
-1.00",-20.62,2.96,-1.33,4.03,-0.08,0.2,-0.6,0.07,2.55,-3.02,40.18,walking Downstairs,aratrik
"
-2.23",-8.68,-3.47,1.64,-1.41,-2.99,0.03,0.17,0.25,2.79,-2.53,39.39,walking Downstairs,aratrik
"
0.77",-7.02,0.26,0.2,-2.11,1.96,0.19,0.11,0.27,2.83,-1.99,38.79,walking Downstairs,aratrik
"
8.31",-17.56,-7.78,1.07,1.91,-1.74,-0.46,0.83,-0.05,2.42,-2.06,38.33,walking Downstairs,aratrik
"
-0.37",-5.87,0.31,0.92,1.38,0.93,-0.53,0.19,-1.36,2.64,-1.71,37.5,walking Downstairs,aratrik
"
6.86",-13.06,-5.06,-0.42,-4.01,-0.29,0.7,-0.8,0.86,3.39,-0.9,37.26,walking Downstairs,aratrik
"
1.70",-15.52,2.42,-1.12,3.96,0.47,0.33,-0.32,0.1,5.03,0.08,37.05,walking Downstairs,aratrik
"
-1.32",-8.05,-6.36,1.56,-1.53,-3.1,0.04,-0.07,0.12,5.74,0.66,36.86,walking Downstairs,aratrik
"
0.59",-4.85,-0.66,0.07,-2.18,2,0.06,0.37,0.16,5.53,1.28,37.14,walking Downstairs,aratrik
"
0.28",-14.06,-1.31,0.74,2.33,-1.69,-0.53,1.46,-0.3,4.18,1.13,37.73,walking Downstairs,aratrik
"
-1.08",-5.41,0.22,1.33,0.71,0.5,-0.19,1.47,-1.02,2.08,0.13,38.46,walking Downstairs,aratrik
"
7.92",-18.85,-4.17,-1.65,-3.75,-2.36,0.07,-0.05,1.18,-0.3,0.49,38.96,walking Downstairs,aratrik
"
-2.03",-18.82,1.25,-0.91,4.99,0.59,0.17,1.16,0.15,-3.75,4.28,34.97,walking Downstairs,aratrik
"
0.03",-8.24,0.17,4.18,-2.02,-2.24,-0.04,0.26,0.08,-8.04,4.56,33.64,walking Downstairs,aratrik
"
5.02",-9.67,-0.91,-2.61,-2.49,0.96,0.95,2.05,0.69,-15.81,5.42,31.44,walking Downstairs,aratrik
"
-4.92",-15,4,3.26,0.76,-1.91,-0.89,0.98,-0.87,-22.95,5.76,28.37,walking Downstairs,aratrik
"
1.18",-4.87,-0.22,1.42,-1.68,-2.41,-1.35,0.94,-0.44,-30.92,7.05,25.48,walking Downstairs,aratrik
"
6.50",-10.53,-10.43,-3.35,-0.77,2.26,0.41,0.22,0.47,-37.93,6.39,21.17,walking Downstairs,aratrik
"
-2.21",-11.92,3.05,0.45,1.92,-0.03,-0.36,0.66,0.02,-42.83,6.92,16.33,walking Downstairs,aratrik
"
3.14",-8.94,-0.92,0.36,-0.52,-2.03,0.65,1.26,0.74,-46.84,7.63,10.88,walking Downstairs,aratrik
"
2.88",-9.83,-0.85,0.3,-0.27,1.45,0.34,1.69,0.07,-49.76,6.23,3.68,walking Downstairs,aratrik
"
3.36",-14.44,-7.54,1.88,0.82,-1.27,-0.16,1,0,-50.53,6.45,-3.53,walking Downstairs,aratrik
"
2.93",-7.6,-4.42,3.38,-0.06,-1.31,-1.65,0.48,-1.05,-50.89,6.34,-8.63,walking Downstairs,aratrik
"
1.80",-9.53,-0.41,-3.35,-2.99,2.03,0.11,0.27,0.13,-49.37,6.99,-13.73,walking Downstairs,aratrik
"
0.11",-8.66,-1.2,-0.91,3.36,1.27,0.77,-0.1,0.48,-46.95,8.57,-18,walking Downstairs,aratrik
"
4.94",-17.23,0.17,2.37,0.7,-1.42,-0.08,-0.06,-0.02,-44.57,9.77,-21.92,walking Downstairs,aratrik
"
-3.35",-7.13,-10.95,-0.69,-1.47,-0.35,0.09,-0.23,0,-42.49,10.78,-25.31,walking Downstairs,aratrik
"
5.92",-8.4,0.07,1.6,-0.1,1.37,-0.4,0.4,0.42,-40.33,10.78,-27.75,walking Downstairs,aratrik
"
-1.24",-11.16,-0.73,0.55,1.99,0.01,-0.37,1.4,-1.22,-38.18,12.75,-28.2,walking Downstairs,aratrik
"
0.43",-5.83,-0.79,1.99,-3.96,-0.3,0.38,-0.32,0.35,-36.77,13.5,-28.29,walking Downstairs,aratrik
"
4.10",-11.73,-3.18,-2.36,2.33,0.22,0.59,-0.12,0.86,-35.53,13.74,-28.95,walking Downstairs,aratrik
"
3.37",-9.4,-0.84,2.56,1.3,-2.13,-0.15,0.08,-0.33,-34.76,13.65,-29.25,walking Downstairs,aratrik
"
2.09",-9.75,-1.51,-0.84,-2.9,0.15,0.48,-0.39,0.18,-34.16,13.48,-29.53,walking Downstairs,aratrik
"
1.30",-9.79,-0.11,-0.05,0.91,-1.23,-0.78,-0.02,0.2,-33.36,13.63,-29.76,walking Downstairs,aratrik
"
-4.07",-15.4,4.04,1.76,2.18,1.19,-0.4,0.79,-1.03,-31.89,13.76,-30.49,walking Downstairs,aratrik
"
1.25",-4.83,-0.67,1.6,-4.16,-0.57,0.38,-0.46,0.44,-31.18,13.5,-30.9,walking Downstairs,aratrik
"
-0.94",-16.33,-7.98,-3,3.23,1.58,0.72,-0.29,0.54,-31.65,12.99,-30.49,walking Downstairs,aratrik
"
3.37",-11.15,1.94,1.47,-0.67,-3.58,-0.33,-0.5,-0.17,-31.89,12.75,-30.21,walking Downstairs,aratrik
"
2.08",-6.33,-0.11,0.16,-2.12,1.63,0.01,0.87,0.07,-31.71,12.08,-30.51,walking Downstairs,aratrik
"
0.42",-15.49,-7.02,-0.82,2.45,-1.47,-0.42,2.29,-0.6,-30.32,12.26,-31.11,walking Downstairs,aratrik
"
0.59",-5.44,-0.71,1.98,-2.03,-1.82,0.09,-0.33,-0.01,-27.99,12.75,-31.93,walking Downstairs,aratrik
"
3.93",-7.22,-5.65,-2.33,0.49,-0.42,0.37,-1.02,1.08,-26.46,12.66,-32.96,walking Downstairs,aratrik
"
-1.14",-10.98,3.06,2.96,2.23,-2.33,-0.51,-0.44,-0.67,-25.52,12.49,-33.99,walking Downstairs,aratrik
"
0.64",-7.73,-0.38,-2.12,-3.01,0.75,0.55,0.48,0.37,-24.75,12.24,-34.65,walking Downstairs,aratrik
"
4.94",-12.56,-3.27,1.33,0.82,-1.12,-0.37,0.55,0.09,-23.68,12.43,-35.51,walking Downstairs,aratrik
"
2.58",-9.65,-3.44,0.43,2,0.94,-0.76,1.07,-1.24,-21.39,13.11,-36.51,walking Downstairs,aratrik
"
1.86",-7.55,-1.42,-0.43,-4.46,-1.25,0.33,-0.3,0.75,-19.63,13.59,-37.18,walking Downstairs,aratrik
"
-0.20",-17.14,-0.72,-1.58,4.12,0.18,0.4,-0.75,0.53,-18.69,13.54,-37.67,walking Downstairs,aratrik
"
5.24",-12.44,1.65,4.07,-0.72,-2.88,-0.26,0.25,0.04,-18.21,13.56,-38.51,walking Downstairs,aratrik
"
3.46",-7.94,-0.88,-1.55,-2.8,1.8,0.81,1.01,0.35,-17.03,13.01,-38.83,walking Downstairs,aratrik
"
6.12",-14.44,-7.68,2.46,1.41,-2.83,-0.71,0.1,-0.09,-14.78,12.92,-39.45,walking Downstairs,aratrik
"
1.60",-8.05,-5.38,2.11,2.2,1.06,-0.25,0.95,-1.69,-11.78,13.67,-40.39,walking Downstairs,aratrik
"
1.39",-8.3,0.47,-0.91,-4.57,-1.45,0.35,-1.28,0.72,-8.08,9.84,-41.31,walking Downstairs,aratrik
"
1.07",-16.93,0.2,-2.52,4.38,0.95,0.57,0.77,0.55,-6.98,9.15,-41.66,walking Downstairs,aratrik
"
1.42",-10.24,3.61,3.62,-1.31,-3.35,-0.37,0.15,0.08,-0.45,11.19,-37.86,walking Downstairs,aratrik
"
8.26",-10.95,-3.42,-2.38,-2.99,1.53,1.15,1.76,0.55,2.36,10.59,-37.76,walking Downstairs,aratrik
